1393851122958,68.54,81.4
1393851152919,68.54,81.5
1393851182939,68.54,81.5
1393851212949,68.54,81.5
1393851242980,68.54,81.5
1393851273014,68.54,81.5
1393851303039,68.54,81.5
1393851333044,68.54,81.5
1393851363078,68.54,81.5
1393851393109,68.54,81.5
1393851423122,68.54,81.5
1393852578769,68.54,81.5
1393852583391,68.54,81.6
1393852588358,69.08,81.7
1393852593361,69.08,81.7
1393852598384,69.08,81.7
1393852603406,69.08,81.7
1393852608404,69.08,81.6
1393852613372,69.08,81.7
1393852618385,69.08,81.7
1393852623397,69.08,81.7
1393852628402,69.08,81.6
1393852633401,NaN,AM2315
1393852638382,69.08,81.6
1393852643382,69.08,81.6
1393852648386,69.08,81.6
1393852653402,69.08,81.6
1393852658406,69.08,81.6
1393852663410,69.08,81.6
1393852668400,69.08,81.6
1393852673410,69.08,81.6
1393852678439,69.08,81.6
1393852683388,69.08,81.6
1393852688402,69.08,81.6
1393852693392,69.08,81.6
1393852698402,69.08,81.6
1393852703401,69.08,81.6
1393852708435,69.08,81.6
1393852713404,69.08,81.6
1393852718398,69.08,81.6
1393852723410,69.08,81.6
1393852728423,69.08,81.6
1393852733417,69.08,81.6
1393852738410,69.08,81.6
1393852743410,69.26,81.7
1393852818485,69.08,81.6
1393852823123,69.08,81.6
1393852828121,69.08,81.6
1393852833150,69.08,81.6
1393852838130,69.08,81.6
1393852843130,69.08,81.6
1393852848154,69.08,81.5
1393852981952,69.26,81.7
1393853011981,69.26,81.6
1393853041991,69.08,81.5
1393853071985,69.08,81.5
1393853102014,69.26,81.6
1393853132021,69.08,81.5
1393853162051,69.26,81.6
1393853192061,69.26,81.6
1393853222079,69.26,81.6
1393853252102,69.26,81.6
1393853282135,69.26,81.6
1393853312131,69.26,81.6
1393853342162,69.44,81.6
1393853372187,69.26,81.6
1393853402202,69.44,81.6
1393853432209,69.26,81.5
1393853437268,69.26,81.5
1393853442240,69.44,81.5
1393853447268,69.44,81.5
1393853452220,69.44,81.5
1393853457200,69.44,81.5
1393853462210,69.44,81.5
1393853467257,69.44,81.5
1393853472269,69.44,81.5
1393853477242,69.44,81.5
1393853482252,69.44,81.5
1393853487210,69.44,81.5
1393853492220,69.44,81.5
1393853497254,69.44,81.5
1393853502229,69.44,81.5
1393853507227,69.44,81.5
1393853512229,69.44,81.5
1393853517297,69.44,81.5
1393853522253,69.44,81.5
1393853527251,69.44,81.5
1393853532220,69.44,81.5
1393853537242,69.44,81.5
1393853542308,69.44,81.5
1393853547243,69.44,81.5
1393853552248,69.44,81.5
1393853557289,69.44,81.5
1393853562250,69.44,81.5
1393853567260,69.44,81.5
1393853572262,69.44,81.5
1393853577334,69.44,81.5
1393853582259,69.44,81.5
1393853587286,69.44,81.5
1393853592296,69.44,81.5
1393853597308,69.44,81.5
1393853602360,69.44,81.5
1393853607312,69.44,81.5
1393853612308,69.44,81.4
1393853617363,69.44,81.5
