Date, LiquidTemp, TempOut, TempIn
1391329733472,56.53,38.48,52.2
1391329853581,56.53,38.48,52.2
1391329973702,56.41,38.66,52.2
1391330033762,56.41,38.84,52.2
1391330093812,56.53,38.84,52.2
1391330154692,56.53,39.02,52.2
1391330213932,56.53,38.84,52.2
1391330273992,56.41,38.84,52.2
1391330334052,56.41,38.48,52.2
1391330394102,56.41,38.30,52.2
1391330454162,56.41,38.30,52.2
1391330514221,56.41,38.30,52.0
1391330574282,56.41,38.48,52.0
1391330634342,56.41,38.48,52.0
1391330754352,56.41,38.84,52.0
1391330874412,56.41,38.84,52.0
1391330934472,56.41,38.84,52.0
1391331054552,56.41,39.02,52.0
1391331114562,56.41,39.20,52.0
1391331174582,56.41,39.20,52.0
1391331234612,56.41,39.38,52.0
1391331294622,56.41,39.38,52.0
1391331354642,56.41,39.56,51.8
1391331414651,56.41,39.38,52.0
1391331474682,56.41,39.38,51.8
1391331534692,56.41,39.38,51.8
1391331594702,56.41,39.38,51.8
1391331654712,56.30,39.38,51.8
1391331714732,56.30,39.38,51.8
1391331774782,56.41,39.38,51.8
1391332075072,56.41,39.74,51.8
1391332135132,56.41,39.74,51.8
1391332195192,56.30,39.92,51.8
1391332255252,56.30,39.92,51.8
1391332315291,56.30,40.10,51.8
1391332375302,56.30,40.10,51.8
1391332435303,56.30,40.28,51.8
1391332555411,56.30,40.28,51.8
1391332615416,56.30,40.28,51.6
1391332675471,56.30,40.28,51.6
1391332735501,56.30,40.28,51.6
1391332795572,56.30,40.28,51.6
1391332915641,56.30,40.28,51.6
1391332975691,56.30,40.28,51.6
1391333035751,56.30,40.64,51.6
1391333095811,56.30,40.64,51.6
1391333155872,56.30,40.64,51.6
1391333215932,56.19,40.64,51.6
1391333275931,56.30,40.64,51.6
1391333335931,56.30,40.64,51.6
1391333396002,56.30,40.64,51.6
1391333456061,56.30,40.64,51.6
1391333516122,56.30,40.64,51.6
1391333576171,56.19,40.64,51.6
1391333636231,56.19,40.64,51.6
1391333696291,56.30,40.64,51.4
1391333816371,56.19,40.64,51.4
1391333876421,56.19,40.46,51.4
1391333936451,56.19,40.46,51.4
1391333996461,56.19,40.64,51.4
1391334056511,56.19,40.46,51.4
1391334116562,56.19,40.46,51.4
1391334176621,56.19,40.64,51.4
1391334236651,56.19,40.64,51.4
1391334296711,56.19,40.64,51.4
1391334356781,56.19,40.64,51.4
1391334416831,56.19,40.64,51.4
1391334476891,56.19,40.64,51.4
1391334597001,56.19,40.64,51.4
1391334657061,56.19,40.64,51.4
1391334717122,56.19,40.64,51.3
1391334777121,56.19,40.64,51.4
1391334837141,56.19,40.64,51.4
1391334897151,56.19,40.64,51.4
1391334957162,56.19,40.64,51.3
1391335017182,56.08,40.64,51.3
1391335077221,56.19,40.64,51.4
1391335197341,56.08,40.64,51.3
1391335257401,56.19,40.82,51.3
1391335317411,56.08,41.00,51.3
1391335377431,56.08,41.00,51.3
1391335437491,56.19,41.00,51.3
1391335497542,56.19,41.00,51.3
1391335557601,56.08,41.00,51.4
1391335617662,56.08,41.00,51.3
1391335677711,56.08,41.00,51.3
1391335737771,56.08,41.00,51.3
1391335797791,56.08,41.00,51.3
1391335857811,56.08,41.18,51.3
1391335917821,56.08,41.18,51.3
1391335977841,56.08,41.18,51.3
1391336037892,56.08,41.18,51.3
1391336097891,56.08,41.18,51.3
1391336217902,56.08,41.18,51.3
1391336277911,56.08,41.18,51.3
1391336337931,56.08,41.18,51.3
1391336397981,56.08,41.00,51.3
1391336457981,56.08,41.18,51.3
1391336518031,56.08,41.18,51.3
1391336578091,56.08,41.18,51.3
1391336698151,56.08,41.18,51.3
1391336758211,55.96,41.54,51.3
1391336818271,56.08,41.54,51.3
1391336878321,56.08,41.72,51.3
1391336938371,56.08,41.90,51.1
1391336998412,56.08,41.90,51.1
1391337058471,55.96,42.08,51.1
1391337118531,55.96,42.08,51.3
1391337178562,55.96,42.08,51.3
1391337298601,55.96,42.08,51.1
1391337358591,55.96,41.72,51.1
1391337418612,55.96,41.54,51.1
1391337598622,55.96,41.18,51.1
1391337718712,55.96,40.82,51.1
1391337778771,55.96,40.82,51.1
1391337898881,55.96,40.64,51.1
1391338079061,55.96,40.82,51.1
1391338199172,55.96,40.64,51.1
1391338259231,55.96,40.64,51.1
1391338439341,55.96,40.64,51.1
1391338499402,55.96,40.82,50.9
1391338559422,55.85,41.18,51.1
1391338619411,55.85,41.36,51.1
1391338679471,55.85,41.54,51.1
1391338799552,55.85,41.72,51.1
1391338859571,55.85,41.54,51.1
1391338979691,55.85,41.36,51.1
1391339099811,55.85,41.00,51.1
1391339159871,55.85,40.82,51.1
1391339279941,55.85,40.28,50.9
1391339339961,55.85,40.28,50.9
1391339399981,55.85,40.10,50.9
1391339520061,55.85,39.92,50.9
1391339640172,55.85,39.92,50.9
1391339700231,55.85,40.10,50.9
1391339760271,55.85,40.28,50.9
1391339820341,55.85,40.46,50.9
1391339940411,55.85,40.46,50.9
1391340060471,55.85,40.46,50.9
1391340180591,55.85,40.82,50.9
1391340240621,55.85,41.00,50.9
1391340300631,55.85,40.82,50.9
1391340360662,55.85,40.82,50.9
1391340480731,55.74,40.64,50.9
1391340600841,55.74,40.82,50.9
1391340660891,55.74,41.00,50.9
1391340720951,55.74,41.00,50.9
1391340781021,55.74,41.00,50.9
1391340841071,55.74,41.18,50.9
1391340961191,55.74,41.18,50.7
1391341021251,55.74,41.00,50.9
1391341141291,55.74,41.18,50.9
1391341201311,55.74,41.18,50.9
1391341261321,55.74,41.18,50.9
1391341321343,55.74,41.18,50.7
1391341381402,55.74,41.18,50.7
1391341501411,55.74,41.90,50.7
1391341561431,55.74,42.08,50.7
1391341681452,55.74,41.90,50.9
1391341981721,55.74,42.62,50.7
1391342041781,55.63,42.62,50.7
1391342161903,55.63,42.98,50.7
1391342221951,55.63,43.16,50.7
1391342282001,55.63,42.98,50.9
1391342342051,55.63,43.16,50.7
1391342402101,55.63,43.16,50.7
1391342522221,55.63,43.34,50.7
1391342642331,55.63,43.34,50.7
1391342882531,55.63,43.34,50.9
1391342942582,55.63,43.34,50.7
1391343062621,55.63,43.34,50.7
1391343122642,55.63,43.34,50.7
1391343182681,55.63,43.34,50.7
1391343242741,55.63,43.34,50.7
1391343302781,55.63,43.34,50.7
1391343362841,55.63,43.34,50.7
1391343422972,55.51,43.34,50.7
1391343482901,55.63,43.34,50.7
1391343542921,55.63,43.52,50.7
1391343602931,55.63,43.52,50.7
1391343662931,55.51,43.34,50.7
1391343722931,55.51,43.34,50.7
1391343902941,55.63,43.34,50.7
1391343962971,55.51,43.34,50.7
1391344023021,55.51,43.34,50.7
1391344383381,55.51,43.34,50.5
1391344503451,55.51,43.34,50.7
1391344563471,55.51,43.34,50.7
1391344743601,55.51,43.34,50.5
1391344863711,55.51,43.16,50.5
1391344923771,55.51,43.16,50.5
1391345043891,55.51,43.34,50.5
1391345103921,55.40,43.34,50.5
1391345163991,55.51,43.34,50.5
1391345224051,55.40,43.34,50.5
1391345404132,55.40,42.98,50.5
1391345464172,55.40,42.80,50.5
1391345584281,55.40,42.44,50.5
1391345824461,55.40,42.26,50.5
1391345884531,55.40,42.26,50.5
1391345944591,55.40,42.26,50.4
1391346005462,55.51,42.26,50.5
1391346064671,55.40,42.08,50.5
1391346244731,55.40,42.44,50.4
1391346364841,55.40,42.62,50.4
1391346424901,55.40,42.62,50.5
1391346544961,55.40,42.62,50.5
1391346665082,55.29,42.98,50.5
1391346845251,55.40,43.34,50.5
1391346905301,55.29,43.52,50.5
1391346965321,55.29,43.88,50.4
1391347145411,55.40,43.88,50.5
1391347205461,55.29,43.88,50.5
1391347265531,55.29,44.06,50.4
1391347505671,55.29,44.42,50.5
1391347565741,55.29,44.60,50.4
1391347685862,55.29,44.60,50.5
1391347745912,55.29,44.60,50.4
1391347805931,55.29,44.60,50.4
1391347865952,55.29,44.78,50.4
1391347925952,55.29,44.78,50.4
1391348045991,55.29,44.78,50.5
1391348106061,55.29,44.96,50.4
1391348226172,55.29,44.78,50.5
1391348286231,55.29,44.78,50.5
1391348406332,55.29,44.96,50.5
1391348526411,55.17,44.78,50.5
1391348646491,55.17,44.78,50.5
1391348706552,55.29,44.78,50.4
1391348886631,55.29,44.78,50.4
1391349006682,55.17,45.14,50.4
1391349066691,55.17,45.14,50.5
1391349126711,55.17,45.14,50.4
1391349246781,55.17,45.32,50.4
1391349306841,55.17,45.14,50.4
1391349366902,55.17,45.14,50.4
1391349426962,55.17,45.14,50.5
1391349547071,55.17,44.78,50.4
1391349607131,55.17,44.78,50.4
1391349907311,55.17,44.78,50.4
1391349967341,55.17,44.60,50.4
1391350027381,55.17,44.60,50.4
1391350087402,55.06,44.60,50.4
1391350147471,55.17,44.60,50.5
1391350207531,55.17,44.60,50.4
1391350327612,55.06,44.60,50.4
1391350387652,55.17,44.78,50.4
1391350567832,55.06,44.96,50.5
1391350687931,55.06,44.96,50.4
1391350747981,55.06,44.96,50.4
1391350808032,55.06,44.78,50.4
1391350868071,55.06,44.78,50.4
1391351048241,55.06,44.78,50.5
1391351108291,55.06,44.78,50.5
1391351228411,55.06,44.96,50.4
1391351288452,55.06,44.96,50.4
1391351348471,55.06,44.96,50.5
1391351768881,55.06,44.42,50.5
1391351949051,55.06,44.60,50.5
1391352069172,55.06,44.60,50.5
1391352189291,54.95,44.42,50.5
1391352249341,55.06,44.42,50.5
1391352309401,55.06,44.60,50.5
1391352369442,54.95,44.60,50.5
1391352429452,55.06,44.60,50.5
1391352489441,54.95,44.60,50.5
1391352549451,54.95,44.60,50.5
1391352609461,54.95,44.60,50.5
1391352849511,54.95,44.60,50.5
1391352909581,54.95,44.60,50.5
1391352969651,54.95,44.60,50.5
1391353089721,54.95,44.78,50.5
1391353149742,54.95,44.78,50.5
1391353329892,54.84,44.78,50.5
1391353389922,54.95,44.78,50.5
1391353510021,54.95,44.78,50.5
1391353570091,54.84,44.78,50.5
1391353690162,54.95,44.78,50.5
1391353750222,54.95,44.96,50.5
1391353930331,54.95,44.96,50.5
1391353990362,54.95,44.78,50.5
1391354110461,54.84,44.78,50.5
1391354170531,54.84,44.78,50.5
1391354230591,54.84,44.78,50.5
1391354290631,54.84,44.78,50.5
1391354350691,54.84,44.78,50.5
1391354410761,54.84,44.78,50.5
1391354470811,54.84,44.60,50.5
1391354530881,54.84,44.78,50.5
1391354650921,54.84,44.78,50.5
1391354830981,54.84,44.78,50.7
1391354890981,54.84,44.78,50.5
1391354951051,54.84,44.78,50.7
1391355011111,54.84,44.60,50.7
1391355311391,54.84,44.60,50.5
1391355431451,54.84,44.60,50.7
1391355491492,54.84,44.42,50.7
1391355551552,54.84,44.42,50.5
1391355611602,54.84,44.42,50.5
1391355671591,54.84,44.24,50.5
1391355791641,54.84,44.24,50.7
1391355851691,54.84,44.42,50.7
1391355911701,54.84,44.42,50.7
1391355971711,54.84,44.42,50.7
1391356091801,54.84,44.42,50.7
1391356211901,54.73,44.24,50.7
1391356332031,54.73,44.24,50.7
1391356452111,54.73,44.24,50.7
1391356512182,54.73,44.24,50.5
1391356632291,54.73,44.24,50.7
1391356692301,54.73,44.24,50.5
1391356752311,54.73,44.24,50.5
1391356812351,54.73,44.24,50.5
1391356872341,54.73,44.24,50.7
1391356932371,54.73,44.24,50.7
1391357052421,54.73,44.24,50.5
1391357112421,54.73,44.24,50.7
1391357172441,54.73,44.24,50.5
1391357232461,54.73,44.24,50.7
1391357352532,54.73,44.24,50.5
1391357412581,54.73,44.24,50.5
1391357472641,54.73,44.24,50.7
1391357532691,54.73,44.24,50.7
1391357592721,54.73,44.24,50.7
1391357712842,54.73,44.06,50.7
1391357772881,54.61,44.06,50.7
1391357832941,54.73,44.06,50.5
1391357893002,54.73,43.88,50.7
1391357953071,54.61,43.88,50.5
1391358073121,54.61,43.88,50.7
1391358133142,54.73,43.88,50.7
1391358193172,54.61,43.88,50.7
1391358313221,54.61,43.88,50.7
1391358433291,54.61,43.88,50.7
1391358493331,54.73,43.88,50.7
1391358553401,54.61,43.70,50.7
1391358613411,54.61,43.70,50.7
1391358673471,54.61,43.70,50.7
1391358853651,54.61,43.70,50.7
1391358913712,54.61,43.70,50.7
1391358973741,54.61,43.70,50.5
1391359033802,54.61,43.70,50.7
1391359093801,54.61,43.70,50.7
1391359153822,54.61,43.70,50.7
1391359213841,54.61,43.70,50.7
1391359273871,54.61,43.70,50.7
1391359333891,54.61,43.70,50.7
1391359393911,54.61,43.70,50.7
1391359573951,54.61,43.70,50.7
1391359633991,54.61,43.70,50.7
1391359694031,54.61,43.52,50.7
1391359754081,54.61,43.52,50.7
1391359874201,54.61,43.52,50.7
1391359934262,54.61,43.52,50.7
1391359994321,54.61,43.52,50.7
1391360114411,54.50,43.52,50.7
1391360234531,54.50,43.34,50.7
1391360294561,54.61,43.34,50.7
1391360354561,54.61,43.34,50.7
1391360414591,54.61,43.34,50.7
1391360474601,54.50,43.34,50.7
1391360534652,54.50,43.34,50.7
1391360654761,54.50,43.34,50.7
1391360774881,54.61,43.16,50.7
1391360834941,54.50,43.16,50.7
1391360894992,54.50,43.16,50.7
1391360955041,54.50,43.16,50.7
1391361015122,54.50,42.98,50.7
1391361075171,54.50,43.16,50.7
1391361255281,54.50,43.16,50.7
1391361315332,54.50,43.16,50.7
1391361375402,54.50,42.98,50.7
1391361435421,54.50,43.16,50.7
1391361495472,54.50,43.16,50.7
1391361675651,54.50,43.16,50.7
1391361915801,54.50,43.52,50.7
1391361975821,54.50,43.52,50.7
1391362095861,54.50,43.70,50.7
1391362155861,54.50,43.70,50.7
1391362215903,54.50,43.70,50.7
1391362335901,54.50,43.70,50.7
1391362455911,54.39,43.70,50.7
1391362575922,54.50,43.88,50.7
1391362635932,54.39,43.88,50.7
1391362695962,54.39,43.88,50.7
1391362816072,54.39,43.88,50.7
1391362876081,54.39,43.88,50.7
1391362936092,54.39,43.88,50.7
1391362996141,54.39,43.88,50.7
1391363056211,54.39,43.88,50.7
1391363116272,54.39,43.88,50.7
1391363236371,54.39,43.88,50.7
1391363296411,54.39,43.88,50.7
1391363356412,54.39,43.88,50.7
1391363416422,54.39,43.88,50.7
1391363476492,54.39,43.88,50.7
1391363536542,54.39,43.88,50.7
1391363596601,54.39,43.88,50.7
1391363656651,54.39,43.88,50.7
1391363716692,54.39,43.88,50.7
1391363836711,54.39,43.88,50.7
1391363896712,54.39,43.88,50.5
1391364136951,54.39,43.88,50.7
1391364197022,54.39,43.88,50.7
1391364257081,54.39,44.06,50.7
1391364317121,54.39,44.06,50.7
1391364377191,54.39,44.06,50.7
1391364557311,54.39,44.24,50.7
1391364617321,54.39,44.24,50.7
1391364677381,54.28,44.42,50.7
1391364737516,54.39,44.42,50.7
1391364797422,54.39,44.42,50.7
1391364857452,54.39,44.60,50.7
1391364917521,54.39,44.60,50.7
1391364977592,54.39,44.78,50.7
1391365037642,54.28,44.78,50.7
1391365097701,54.28,44.78,50.7
1391365157732,54.39,44.78,50.7
1391365217782,54.28,44.78,50.7
1391365277822,54.28,44.78,50.7
1391365337901,54.39,44.96,50.7
1391365397921,54.28,45.14,50.7
1391365457941,54.28,45.14,50.7
1391365517962,54.28,45.14,50.7
1391365578011,54.28,45.32,50.7
1391365638062,54.28,45.50,50.7
1391365698111,54.28,45.50,50.7
1391365758092,54.28,45.68,50.7
1391365818172,54.28,45.86,50.7
1391365878231,54.28,46.04,50.7
1391365938291,54.28,46.04,50.7
1391365998291,54.28,46.04,50.7
1391366058351,54.28,46.04,50.7
1391366178411,54.28,46.40,50.7
1391366238461,54.28,46.40,50.7
1391366298522,54.28,46.40,50.7
1391366358572,54.28,46.40,50.7
1391366418601,54.28,46.58,50.7
1391366478622,54.28,46.58,50.7
1391366538621,54.28,46.58,50.5
1391366598691,54.28,46.58,50.5
1391366658701,54.28,46.58,50.5
1391366718721,54.28,46.58,50.7
1391366778741,54.28,46.58,50.7
1391366838772,54.28,46.76,50.7
1391366898832,54.16,46.94,50.7
1391366958891,54.16,46.94,50.7
1391367018941,54.28,47.12,50.7
1391367079011,54.28,47.30,50.7
1391367199121,54.28,47.66,50.9
1391367259171,54.16,48.20,50.7
1391367379291,54.16,48.74,50.9
1391367439322,54.16,48.74,50.7
1391367499342,54.16,48.74,50.9
1391367559351,54.28,49.28,50.9
1391367619411,54.16,49.28,50.9
1391367679411,54.16,49.46,50.9
1391367739431,54.16,49.28,50.9
1391367799492,54.16,49.10,50.9
1391367859552,54.16,49.10,50.9
1391367919582,54.16,49.10,50.9
1391367979661,54.16,48.92,50.9
1391368039711,54.16,48.74,50.9
1391368099781,54.16,48.56,51.1
1391368159842,54.16,48.38,51.1
1391368219881,54.16,48.38,51.1
1391368279941,54.16,48.20,51.1
1391368339961,54.16,47.84,51.1
1391368399991,54.16,47.66,51.1
1391368460052,54.16,47.48,51.1
1391368520111,54.28,47.48,51.1
1391368580142,54.16,47.48,51.3
1391368640192,54.16,47.30,51.3
1391368700251,54.16,47.30,51.3
1391368760301,54.16,47.30,51.3
1391368820321,54.16,47.30,51.3
1391368880321,54.16,47.48,51.3
1391368940312,54.16,47.48,51.3
1391369000332,54.16,47.30,51.3
1391369060332,54.16,47.30,51.3
1391369120331,54.16,47.30,51.3
1391369240331,54.16,46.76,51.3
1391369300351,54.16,46.58,51.3
1391369360342,54.16,46.58,51.3
1391369420351,54.16,46.40,51.3
1391369480361,54.16,46.40,51.3
1391369540401,54.16,46.22,51.3
1391369600422,54.16,46.04,51.4
1391369660432,54.16,46.04,51.3
1391369720482,54.16,46.04,51.4
1391369780571,54.16,46.04,51.4
1391369840611,54.16,46.40,51.4
1391369900671,54.16,46.22,51.4
1391369960711,54.05,46.40,51.4
1391370020771,54.16,46.58,51.4
1391370080822,54.16,46.58,51.4
1391370140861,54.05,46.58,51.4
1391370200921,54.16,46.94,51.4
1391370260931,54.16,46.94,51.4
1391370320991,54.05,46.94,51.4
1391370381052,54.16,46.94,51.4
1391370441052,54.16,47.12,51.4
1391370501121,54.05,46.94,51.4
1391370561161,54.05,46.94,51.4
1391370621221,54.05,46.94,51.4
1391370681281,54.05,46.94,51.4
1391370741332,54.05,46.94,51.4
1391370801391,54.16,47.12,51.4
1391370861421,54.16,47.30,51.4
1391370921421,54.05,47.30,51.4
1391370981451,54.05,47.48,51.4
1391371041451,54.05,47.48,51.4
1391371101492,54.05,47.48,51.4
1391371161542,54.05,47.48,51.4
1391371281592,54.05,47.84,51.4
1391371341663,54.05,47.66,51.4
1391371401722,54.05,47.84,51.4
1391371461761,54.05,47.66,51.4
1391371521831,54.05,47.84,51.4
1391371581891,54.05,47.84,51.4
1391371641952,54.05,48.02,51.4
1391371702001,54.05,48.20,51.4
1391371762042,54.05,48.20,51.6
1391371822101,54.05,48.20,51.6
1391371882152,54.05,48.38,51.6
1391372002272,54.05,48.38,51.6
1391372062331,54.05,48.20,51.6
1391372122321,53.94,48.20,51.6
1391372182351,54.05,48.20,51.6
1391372242372,54.05,48.38,51.6
1391372302421,54.05,48.56,51.6
1391372362411,54.05,48.74,51.6
1391372422431,54.05,48.56,51.6
1391372482441,54.05,48.38,51.6
1391372542441,54.05,48.20,51.6
1391372602442,54.05,48.38,51.6
1391372662501,54.05,48.20,51.6
1391372722552,54.05,48.38,51.6
1391372782602,54.05,48.56,51.6
1391372842672,54.05,48.38,51.6
1391372902731,54.05,48.56,51.8
1391372962781,54.05,48.56,51.8
1391373022832,54.05,48.56,51.8
1391373082892,54.05,48.74,51.8
1391373142931,54.05,48.74,51.8
1391373202941,54.05,48.92,51.8
1391373262961,54.05,49.10,51.8
1391373322971,54.05,48.92,52.0
1391373382992,54.05,49.10,51.8
1391373443053,54.05,49.10,51.8
1391373503101,53.94,48.92,52.0
1391373563132,54.05,48.74,52.0
1391373623142,54.05,48.56,52.0
1391373683122,54.05,48.38,52.0
1391373743151,54.05,48.38,52.0
1391373803162,54.05,48.20,52.0
1391373863211,53.94,48.20,52.0
1391373983311,53.94,48.20,52.0
1391374043371,53.94,48.20,52.0
1391374103431,54.05,48.02,52.0
1391374163441,54.05,48.20,52.0
1391374223512,53.94,48.02,52.0
1391374283562,54.05,48.02,52.0
1391374343621,54.05,47.84,52.0
1391374403662,54.05,47.84,52.0
1391374463742,54.05,48.20,52.0
1391374523792,53.94,48.38,52.0
1391374583862,53.94,48.38,52.0
1391374643922,54.05,48.74,52.2
1391374703992,54.05,48.74,52.2
1391374764032,53.94,49.10,52.0
1391374824092,53.94,49.28,52.2
1391374944212,54.05,49.46,52.2
1391375004222,53.94,49.64,52.2
1391375064306,53.94,49.64,52.2
1391375124362,53.94,49.64,52.2
1391375184412,53.94,49.64,52.2
1391375304522,53.94,49.64,52.2
1391375364592,53.94,49.64,52.2
1391375424654,53.94,49.64,52.3
1391375484712,53.94,49.64,52.3
1391375544762,53.94,49.64,52.3
1391375604812,53.94,50.00,52.3
1391375664832,53.94,50.00,52.2
1391375724872,53.94,50.00,52.3
1391375784872,53.94,50.18,52.3
1391375844872,53.94,50.18,52.3
1391375904922,53.94,50.18,52.3
1391376025042,53.94,50.00,52.3
1391376085092,54.05,50.00,52.5
1391376145152,53.94,49.82,52.5
1391376205212,53.94,49.82,52.5
1391376265272,53.94,50.00,52.5
1391376325282,53.94,50.18,52.5
1391376385312,53.94,50.18,52.5
1391376445312,53.94,50.00,52.5
1391376505302,53.94,50.18,52.5
1391376565322,53.94,50.18,52.7
1391376625312,53.94,50.18,52.7
1391376745332,53.94,50.18,52.7
1391376805352,53.94,50.00,52.7
1391376865404,53.94,50.00,52.7
1391376985514,53.94,50.00,52.7
1391377045572,53.94,50.00,52.9
1391377105622,53.94,50.00,52.9
1391377165631,53.94,49.82,52.7
1391377225622,53.94,50.00,52.9
1391377285642,53.94,50.18,52.9
1391377345656,53.94,50.18,52.9
1391377405652,53.94,50.36,52.9
1391377525662,53.94,50.36,52.9
1391377585673,53.94,50.18,52.9
1391377645765,53.94,50.00,52.9
1391377765862,53.94,50.00,53.1
1391377825941,53.94,50.00,53.1
1391377946032,53.94,49.82,53.1
1391378006095,53.94,49.82,53.1
1391378066133,53.94,49.82,53.1
1391378126224,53.94,49.64,53.1
1391378186232,53.94,49.64,53.1
1391378306340,53.94,49.46,53.1
1391378366362,53.94,49.28,53.1
1391378426386,53.94,49.28,53.2
1391378486422,53.94,49.28,53.2
1391378546472,53.94,49.28,53.1
1391378606521,53.94,49.10,53.2
1391378726642,53.94,49.10,53.2
1391378786702,53.94,49.28,53.2
1391378966862,53.94,49.46,53.2
1391379086922,53.94,49.46,53.2
1391379146942,53.94,49.46,53.2
1391379207019,53.94,49.46,53.2
1391379267052,53.94,49.64,53.2
1391379327124,53.94,49.64,53.2
1391379387192,53.94,49.64,53.2
1391379447212,53.94,49.82,53.2
1391379567332,53.94,49.64,53.2
1391379627372,53.94,49.82,53.2
1391379687442,53.94,50.00,53.4
1391379747502,53.94,50.00,53.4
1391379807552,53.94,50.18,53.4
1391379867602,53.94,50.18,53.4
1391379927684,53.94,50.36,53.4
1391379987752,53.94,50.54,53.4
1391380167892,53.94,50.90,53.4
1391380227962,53.94,50.90,53.4
1391380288030,53.94,50.54,53.4
1391380348082,53.94,50.54,53.4
1391380408102,53.94,50.18,53.4
1391380468112,53.94,50.18,53.4
1391380588155,53.94,50.00,53.4
1391380648162,53.94,50.00,53.4
1391380708172,53.94,50.00,53.4
1391380768194,53.94,49.82,53.4
1391380828192,53.94,49.64,53.4
1391380888202,53.94,49.64,53.6
1391380948256,53.94,49.64,53.4
1391381008312,53.94,49.64,53.6
1391381068332,53.94,49.64,53.6
1391381128349,53.94,49.82,53.6
1391381248422,53.94,50.18,53.6
1391381368550,53.94,50.54,53.6
1391381428582,53.94,50.90,53.6
1391381488642,53.94,51.08,53.6
1391381548730,53.83,51.44,53.8
1391381608772,53.94,51.98,53.6
1391381668822,53.94,52.34,53.8
1391381728849,53.94,52.52,53.8
1391381788852,53.94,52.70,53.8
1391381908892,53.94,52.34,53.8
1391382028936,53.83,52.34,53.8
1391382088942,53.94,52.34,53.8
1391382148952,53.94,52.34,54.0
1391382208980,53.94,51.98,53.8
1391382268982,53.94,51.80,53.8
1391382328992,53.83,51.44,53.8
1391382389063,53.83,51.26,53.8
1391382449112,53.94,51.08,53.8
1391382509180,53.94,51.08,54.0
1391382629292,53.94,51.08,54.0
1391382689342,53.94,51.08,54.0
1391382749412,53.94,51.08,54.0
1391382809451,53.94,51.08,54.0
1391382869502,53.94,51.08,54.0
1391382929562,53.94,51.08,54.0
1391383109597,53.94,50.72,54.0
1391383169602,53.94,50.54,54.0
1391383229652,53.94,50.36,54.0
1391383409744,53.94,50.18,54.0
1391383469802,53.94,50.00,54.0
1391383529842,53.94,50.00,54.1
1391383589913,53.94,49.82,54.0
1391383649977,53.94,49.64,54.0
1391383710012,53.94,49.46,54.1
1391383830142,53.94,49.28,54.1
1391383890202,53.94,49.10,54.1
1391383950261,53.94,48.92,54.1
1391384010282,53.94,48.74,54.1
1391384070322,53.94,48.74,54.1
1391384130331,53.94,48.74,54.1
1391384190335,53.94,48.56,54.1
1391384250351,53.94,48.38,54.1
1391384370421,53.94,48.38,54.1
1391384430481,53.83,48.20,54.3
1391384670701,53.94,47.84,54.1
1391384790812,53.94,47.84,54.3
1391384850881,53.94,47.48,54.3
1391384910941,53.94,47.48,54.3
1391384970961,53.94,47.48,54.1
1391385030971,53.94,47.30,54.1
1391385090991,53.94,47.30,54.3
1391385151052,53.94,47.30,54.1
1391385271171,53.94,47.30,54.1
1391385331212,53.94,47.12,54.1
1391385451341,53.94,46.94,54.1
1391385631481,53.94,47.12,54.1
1391385691542,53.94,46.94,54.1
1391385751572,53.94,46.94,54.1
1391385931621,53.94,46.94,54.1
1391385991641,53.94,46.94,54.1
1391386051642,53.94,46.94,54.1
1391386111692,53.94,46.94,54.1
1391386231721,53.94,46.94,54.1
1391386291751,53.94,46.94,54.1
1391386351791,53.94,46.76,54.1
1391386411871,53.94,46.94,54.1
1391386592011,53.94,46.76,54.1
1391386712141,53.94,46.94,54.0
1391386832242,53.94,46.94,54.0
1391386892311,53.94,46.76,54.1
1391386952331,53.94,46.76,54.0
1391387072362,53.94,46.76,54.0
1391387132421,53.94,46.94,54.0
1391387192481,53.94,46.94,54.1
1391387252532,53.94,46.76,54.1
1391387312581,53.94,46.94,54.1
1391387552822,53.94,46.94,54.0
1391387612871,53.94,46.94,54.0
1391387672921,53.94,46.94,54.0
1391387732941,53.94,46.94,54.0
1391387792951,53.94,46.94,54.0
1391387852951,53.94,46.94,54.0
1391387912982,53.94,46.94,54.0
1391388033101,53.94,46.94,54.0
1391388093161,53.94,46.94,54.0
1391388273331,53.94,46.76,54.0
1391388333391,53.94,46.94,54.0
1391388393401,53.94,46.94,54.0
1391388453482,53.94,46.94,54.0
1391388513542,53.94,46.94,53.8
1391388633601,53.94,46.94,54.0
1391388693621,53.94,46.94,53.8
1391388753622,53.94,46.94,54.0
1391388813652,53.94,46.94,54.0
1391388873661,53.94,46.94,53.8
1391388933661,53.94,46.94,54.0
1391389293951,53.94,46.94,53.8
1391389354001,53.94,46.94,53.8
1391389414061,53.94,46.94,53.8
1391389474102,53.94,46.94,53.8
1391389534181,53.94,46.94,53.8
1391389594241,53.94,46.76,54.0
1391389654291,53.94,46.76,53.8
1391389714321,53.94,46.76,54.0
1391389774331,53.94,46.76,54.0
1391389834352,53.94,46.76,53.8
1391390014421,53.94,46.76,53.8
1391390074421,53.94,46.76,54.0
1391390194441,53.94,46.94,53.8
1391390254462,53.94,46.94,53.8
1391390314471,53.94,46.76,53.8
1391390434531,53.94,46.76,53.8
1391390494611,53.94,46.94,54.0
1391390554651,53.94,46.76,53.8
1391390614752,53.94,46.94,54.0
1391390674761,53.94,46.76,53.8
